Date,Close,High,Low,Open,Volume
2021-07-21,543.6701049804688,544.5994555872729,539.0233519464476,544.5994555872729,25828732
2021-07-22,549.2462158203125,552.0342676772684,545.5288133443713,547.387514582342,26058172
2021-07-23,543.6701049804688,550.1755592280983,541.8114037668603,550.1755592280983,15271451
2021-07-26,539.0233154296875,549.2461714119747,539.0233154296875,549.2461714119747,21619179
2021-07-27,539.0233154296875,542.7407176050647,539.0233154296875,539.9526659735318,17785992
2021-07-28,538.093994140625,538.093994140625,532.5178905744009,535.305942357513,36158305
2021-07-29,541.8114013671875,543.6701025725638,536.2352977510586,543.6701025725638,23224896
2021-07-30,539.0233154296875,540.8820165173761,537.1646143419989,539.9526659735318,18999281
2021-08-02,548.31689453125,548.31689453125,539.0233878442797,541.8114398503708,23482491
2021-08-03,552.0342407226562,552.0342407226562,548.3168384282276,552.0342407226562,22747702
2021-08-04,553.8931274414062,555.7518292113439,552.0344256714686,555.7518292113439,20313271
2021-08-05,553.8931274414062,555.7518292113439,551.1050747864998,555.7518292113439,15116242
2021-08-06,549.2462158203125,553.8929689152391,546.4581639633566,553.8929689152391,13687213
2021-08-09,552.963623046875,552.963623046875,541.8114155232406,548.3168699120273,17390951
2021-08-10,549.2462158203125,553.8929689152391,547.387514582342,553.8929689152391,17190865
2021-08-11,548.31689453125,548.31689453125,543.6701411877648,548.31689453125,19969687
2021-08-12,544.599365234375,546.4580661396118,542.7406643291382,544.599365234375,15444622
2021-08-13,539.952880859375,543.6702845141727,538.0941790319762,543.6702845141727,22524428
2021-08-16,542.7407836914062,544.5994850054179,537.1646797493713,540.8820823773946,19315705
2021-08-17,542.7407836914062,542.7407836914062,542.7407836914062,542.7407836914062,0
2021-08-18,533.4474487304688,534.3767996864451,526.0126410826573,527.8713429946101,43716164
2021-08-19,519.5070190429688,532.5179282855476,519.5070190429688,532.5179282855476,38868947
2021-08-20,513.0016479492188,523.224506875743,512.0722971377165,520.4364544412364,45614061
2021-08-23,526.012451171875,531.588554894545,519.50699682876,520.436347449205,33685159
2021-08-24,531.588623046875,534.3766752656524,530.6592723072825,533.4473245260599,24844800
2021-08-25,543.6701049804688,543.6701049804688,533.4472483056223,538.0940013396435,27504657
2021-08-26,552.0342407226562,560.3983958851207,549.2461890018348,558.5396947379064,43822008
2021-08-27,556.6810913085938,557.610442045336,551.1049868881404,553.8930390983671,27105651
2021-08-30,562.2571411132812,562.2571411132812,556.6810372344719,559.4690891738766,36575609
2021-08-31,570.6212158203125,570.6212158203125,555.7516075904672,561.3277106766592,52721470
2021-09-01,569.6919555664062,570.6213062280154,565.0452022583605,570.6213062280154,30092045
2021-09-02,564.1157836914062,571.5505880893161,564.1157836914062,569.6918869898386,24112463
2021-09-03,576.1974487304688,576.1974487304688,566.9039414928806,566.9039414928806,51562454
2021-09-06,586.4203491210938,592.9258046580948,577.1268412110923,578.9855427930926,55589014
2021-09-07,578.9854125976562,589.2082689998621,578.9854125976562,589.2082689998621,26526056
2021-09-08,575.26806640625,582.702871787914,568.762611697294,578.056118424374,37817737
2021-09-09,575.26806640625,576.197417078958,566.903910351878,568.762611697294,18735512
2021-09-10,578.0560302734375,578.9853808044237,570.6212260255476,571.5505765565339,16304725
2021-09-13,571.550537109375,576.1972894435976,569.6918361756859,575.267938976753,15198774
2021-09-14,569.6919555664062,574.338708874452,568.7626049047971,574.338708874452,14441901
2021-09-15,564.1157836914062,569.6918869898386,564.1157836914062,566.9038353406224,23433501
2021-09-16,560.1480712890625,566.6831321207683,559.2144911702474,562.9488116455078,22467022
2021-09-17,560.1480712890625,569.4838724772136,559.2144911702474,560.1480712890625,40717715
2021-09-22,547.0780029296875,549.8787435590203,544.2772623003546,547.0780029296875,40642293
2021-09-23,548.9452514648438,553.6131532630142,548.9452514648438,548.9452514648438,21696296
2021-09-24,558.2810668945312,558.2810668945312,550.8124238591529,551.7460042385752,16736973
2021-09-27,562.015380859375,562.015380859375,553.6131575574907,560.1482201256229,19464241
2021-09-28,554.5465698242188,556.4137299919771,552.6794096564604,555.4801499080979,16707080
2021-09-29,541.4765625,544.2773033405173,538.6758216594827,541.4765625,49310524
2021-09-30,541.4765625,546.1444639008621,536.8086610991379,541.4765625,30465107
2021-10-01,535.8751220703125,540.5430238305069,533.0743810141959,540.5430238305069,36704493
2021-10-04,534.0078735351562,536.8086141306204,531.2071329396922,535.8750339321323,20957803
2021-10-05,534.0078735351562,534.0078735351562,522.8049111532998,524.6720715502759,33824024
2021-10-06,533.07421875,535.8749589535902,527.4727383428196,534.9413788857267,32508846
2021-10-07,541.4765625,543.3437230603448,534.0079202586207,536.8086610991379,27933054
2021-10-08,536.8087158203125,544.2773588230299,534.9415550696331,543.3437784476902,18279079
2021-10-12,536.8087158203125,536.8087158203125,526.5393316915761,532.1408139436141,26522907
2021-10-13,533.07421875,536.8085390214536,532.1406386821366,534.0077988178634,18914374
2021-10-14,534.94140625,540.5428869437172,534.94140625,540.5428869437172,13916927
2021-10-15,560.1480712890625,560.1480712890625,547.0779496256511,552.6794303385417,53150216
2021-10-18,550.8123779296875,563.8825021517479,550.8123779296875,563.8825021517479,19158568
2021-10-19,560.1480712890625,560.1480712890625,553.6130104573567,558.2809110514323,17386359
2021-10-20,558.2810668945312,563.8825491710651,557.347486515109,562.9489687916428,16372520
2021-10-21,556.413818359375,562.9488799844012,555.4802381272284,562.0152997522546,16169014
2021-10-22,560.1480712890625,562.0152315266927,554.5465905761719,560.1480712890625,13995403
2021-10-25,553.613037109375,557.347357764413,550.8122966180965,557.347357764413,16785568
2021-10-26,559.2144775390625,560.1480576351211,553.6129969627113,555.4801571548284,19998808
2021-10-27,559.2144775390625,559.2144775390625,554.5465770587698,558.2808974430039,14961858
2021-10-28,555.4801025390625,558.2808425518645,551.7457825219932,558.2808425518645,16570044
2021-10-29,550.8123779296875,556.413859739142,549.8787976281118,555.4802794375662,25763960
2021-11-01,550.8123779296875,553.6131188344148,550.8123779296875,551.7459582312632,16089351
2021-11-02,552.6795043945312,557.3474056140797,550.8123439067119,554.5466648823507,15192404
2021-11-03,552.6795043945312,557.3474056140797,552.6795043945312,557.3474056140797,10224009
2021-11-04,548.0116577148438,554.5467200726017,546.1444970411986,552.6795593989566,17932145
2021-11-05,560.1480712890625,560.1480712890625,555.480170694987,558.2809110514323,33270827
2021-11-08,562.015380859375,562.015380859375,558.2810593918708,560.1482201256229,19752355
2021-11-09,570.4174194335938,576.0188998208304,569.4838393690543,570.4174194335938,39538660
2021-11-10,571.35107421875,571.35107421875,567.6167534722222,570.417494032118,16027674
2021-11-11,565.7495727539062,565.7495727539062,560.1480918355508,560.1480918355508,18463848
2021-11-12,563.8825073242188,570.4175694951948,562.0153467039398,569.4839891850553,15821327
2021-11-15,567.6167602539062,570.4175008472644,566.6831800561201,568.5503404516923,15551452
2021-11-16,569.4840087890625,571.3511694736168,567.6168481045081,571.3511694736168,20917108
2021-11-17,569.4840087890625,574.1519105004483,567.6168481045081,574.1519105004483,19717852
2021-11-18,572.28466796875,573.2182481775081,566.683186716201,572.28466796875,20030651
2021-11-19,576.95263671875,581.6205383103256,576.0190564004349,580.6869579920105,35554348
2021-11-22,574.1516723632812,576.952412228468,574.1516723632812,576.952412228468,20312168
2021-11-23,571.35107421875,574.1518147786459,570.417494032118,574.1518147786459,19431694
2021-11-24,562.9489135742188,571.3511361648788,562.0153332863676,571.3511361648788,20391940
2021-11-25,562.9489135742188,566.6832347256232,561.0817529985165,564.816074149921,11888265
2021-11-26,556.413818359375,561.081719520108,552.6794974307886,558.2809788236682,26588102
2021-11-29,553.613037109375,558.2809379281724,551.745876781856,554.5466172731345,23379558
2021-11-30,556.413818359375,560.1481392879614,551.745917198642,557.3473985915216,62021697
2021-12-01,560.1480712890625,562.9488116455078,554.5465905761719,556.413750813802,21403404
2021-12-02,574.1516723632812,574.1516723632812,562.015132947472,564.8158728126588,45125742
2021-12-03,567.6167602539062,573.2182414406224,565.7495998583341,573.2182414406224,23045832
2021-12-06,560.1480712890625,568.5502923583985,560.1480712890625,562.9488116455078,23589363
2021-12-07,566.6832275390625,566.6832275390625,557.3474247789461,562.0153261590043,18606530
2021-12-08,562.015380859375,573.2183452618874,562.015380859375,573.2183452618874,20801543
2021-12-09,567.6167602539062,567.6167602539062,562.01527906719,565.7495998583341,11039070
2021-12-10,564.8160400390625,567.6167807334712,562.015299344654,564.8160400390625,10497451
2021-12-13,561.0816650390625,569.483886312526,561.0816650390625,568.55030617103,17711657
2021-12-14,559.2144775390625,560.1480576351211,557.3473173469455,558.2808974430039,22579034
2021-12-15,560.1480712890625,561.0816514078776,556.413750813802,557.3473309326172,21827730
2021-12-16,567.4166870117188,567.4166870117188,563.6651717256908,567.4166870117188,21809022
2021-12-17,569.29248046875,569.29248046875,561.7894494246808,563.6652071856981,24105733
2021-12-20,560.8515625,569.2924723035117,560.8515625,569.2924723035117,21381070
2021-12-21,559.9137573242188,562.7273942956972,558.0379993432331,559.9137573242188,17001461
2021-12-22,562.7271728515625,563.6650514729818,560.851415608724,560.851415608724,9831802
2021-12-23,568.3545532226562,570.2303108240511,564.6030380198664,569.2924320233537,16654439
2021-12-24,566.4788208007812,571.1682150127083,566.4788208007812,568.354578485552,11059689
2021-12-27,568.3545532226562,572.1060684254461,566.4787956212614,566.4787956212614,16259872
2021-12-28,576.7954711914062,576.7954711914062,572.1060771166794,572.1060771166794,33892718
2021-12-29,577.7333374023438,580.5469737857968,575.8575798133751,576.7954586078595,24518766
2021-12-30,576.7954711914062,581.4848652661332,576.7954711914062,580.5469864511878,19681276
2022-01-03,591.801513671875,592.7393924574089,579.6090894599347,580.5469682454685,69089158
2022-01-04,615.24853515625,615.24853515625,603.9939887814405,604.931867646008,79434666
2022-01-05,609.6212158203125,627.440912898137,605.8697006460336,627.440912898137,69593809
2022-01-06,603.993896484375,605.8696539268731,596.4908667143827,598.3666241568808,53210211
2022-01-07,594.6151733398438,605.8697192074749,592.7394156952386,603.056082740567,38249908
2022-01-10,603.05615234375,604.9319102048503,588.0500894549475,588.9879683854977,38289770
2022-01-11,610.5591430664062,610.5591430664062,599.3045966504357,605.8697487264185,33196585
2022-01-12,618.9999389648438,618.9999389648438,609.621152010831,616.1863028786399,38860063
2022-01-13,619.93798828125,620.8758672347768,614.3107145600889,617.1243514206694,38137411
2022-01-14,630.2545776367188,631.1924564724877,619.9379104432605,631.1924564724877,95200777
2022-01-17,640.5712280273438,645.2606220831808,635.8818339715067,642.4469856496786,59614236
2022-01-18,620.875732421875,638.6954286696327,620.875732421875,635.8817924199868,43593330
2022-01-19,613.372802734375,619.0000761539565,610.5591660245843,611.4970449278479,40381333
2022-01-20,610.5591430664062,616.1864162743916,605.8697487264185,609.6212641984087,46474584
2022-01-21,601.180419921875,605.8698147730596,597.4289040409273,603.9940568325858,49577684
2022-01-24,612.4348754882812,614.3106331467445,597.4288142205745,599.3045718790378,47134502
2022-01-25,601.180419921875,604.9319358028227,598.3667830111642,603.0561778623488,52318736
2022-01-26,596.490966796875,601.1803611899322,595.5530879182636,595.5530879182636,29957189
2022-02-07,595.5531005859375,603.9940106729823,591.8015849916954,603.9940106729823,56836469
2022-02-08,588.9879150390625,604.9318554143238,588.9879150390625,604.9318554143238,39718217
2022-02-09,593.6774291992188,597.4289453394981,590.8637920940091,595.5531872693584,30048791
2022-02-10,608.6832885742188,608.6832885742188,597.4287439472687,599.3045013850937,34587133
2022-02-11,609.6212158203125,609.6212158203125,602.1181854717548,605.8697006460336,26723278
2022-02-14,597.428955078125,601.1804712795575,595.5531969774088,600.2425922291993,27826382
2022-02-15,593.6774291992188,599.3047034096379,593.6774291992188,593.6774291992188,21970460
2022-02-16,605.8697509765625,605.8697509765625,600.242477747678,604.9318721050818,25191741
2022-02-17,604.931884765625,605.8697636567344,601.180369201187,603.9940058745154,18135080
2022-02-18,597.428955078125,599.3047131788412,596.4910760277669,598.3668341284831,20804191
2022-02-21,592.739501953125,596.4910177882714,592.739501953125,593.6773809119117,23797502
2022-02-22,588.0501098632812,590.8637467525792,586.1743519370826,588.9879888263806,34086593
2022-02-23,586.1744384765625,589.9259548828124,584.2986802734375,585.236559375,31953054
2022-02-24,566.4788208007812,580.5470034365622,566.4788208007812,579.6091245941768,73663161
2022-02-25,566.4788208007812,571.1682150127083,562.7273054312396,562.7273054312396,89012516
2022-03-01,566.4788208007812,572.1060938550936,561.7894265888542,561.7894265888542,66720867
2022-03-02,563.6651611328125,567.4166763483387,562.7272823289309,563.6651611328125,40693457
2022-03-03,564.6031494140625,569.2925443427507,563.6652704283249,565.5410283998002,33792420
2022-03-04,558.0379638671875,559.9137217289259,555.2243270745798,558.0379638671875,55917115
2022-03-07,540.2183837890625,544.9077794816759,539.2805046505398,543.9699003431532,86496560
2022-03-08,528.02587890625,534.5910319299512,526.1501208994782,526.1501208994782,79029914
2022-03-09,532.7152099609375,537.404604414819,531.7773310701612,531.7773310701612,52155415
2022-03-10,550.5348510742188,552.4106086587988,545.8454571127688,548.6590934896387,45630467
2022-03-11,539.2803344726562,545.8454863705842,538.3424556300951,544.907607528023,38943098
2022-03-14,536.4666748046875,541.156068815218,536.4666748046875,538.3424324088996,33919577
2022-03-15,523.33642578125,528.0258202774977,523.33642578125,527.0879413782482,74092231
2022-03-16,525.9283447265625,532.5260121335266,523.1007729807208,531.583488218246,43438327
2022-03-17,548.5488891601562,549.4914130246926,541.9512221084018,544.7787937020108,60959900
2022-03-18,547.6065063476562,548.5490304549671,542.8938858111015,548.5490304549671,46242430
2022-03-21,552.3189697265625,555.1465412439339,549.491398209191,549.491398209191,21400273
2022-03-22,549.4915161132812,552.3190882373633,543.8363718651171,543.8363718651171,20246949
2022-03-23,556.0891723632812,556.0891723632812,552.3190762794624,556.0891723632812,25902069
2022-03-24,557.0316772460938,557.9742012346658,551.3765333146613,553.2615812918054,20060758
2022-03-25,563.6292724609375,563.6292724609375,560.8017008599629,562.6867485939459,26122381
2022-03-28,550.4340209960938,552.3190690132037,546.6639249618739,547.6064489704289,26391576
2022-03-29,555.1466064453125,555.1466064453125,550.4339866962011,552.3190345958457,14892032
2022-03-30,565.5142211914062,565.5142211914062,562.6866500854492,564.5716974894206,41230239
2022-03-31,562.6868286132812,567.3994486184176,559.8592566101994,567.3994486184176,22700114
2022-04-01,555.1466064453125,555.1466064453125,550.4339866962011,551.3765106460235,29732696
2022-04-06,544.7787475585938,546.6637951280006,541.9511762044834,544.7787475585938,37645873
2022-04-07,533.4685668945312,540.0662346829795,533.4685668945312,538.1811867434228,42904743
2022-04-08,534.4110107421875,537.2385822275959,533.468486913718,534.4110107421875,28024587
2022-04-11,525.9283447265625,533.4685360488071,525.9283447265625,530.6409643029654,36820094
2022-04-12,524.98583984375,531.5835074899013,520.2732200964991,522.1582679953995,30671407
2022-04-13,540.0662231445312,542.8937949934556,530.6409836481171,531.5835075977585,35865970
2022-04-14,540.0662231445312,544.7788428927383,540.0662231445312,543.8363189430969,19056590
2022-04-15,529.698486328125,533.4685823162255,528.7559623310999,529.698486328125,28253360
2022-04-18,528.7559204101562,533.468540021655,525.9283486432571,526.8708725655567,15800959
2022-04-19,532.5260620117188,536.2961580259611,530.6410140045977,533.4685860152794,16614705
2022-04-20,537.2386474609375,537.2386474609375,529.6984559176261,537.2386474609375,27606307
2022-04-21,532.5260620117188,538.1812060330822,532.5260620117188,538.1812060330822,18383650
2022-04-22,525.9283447265625,526.8708686418431,524.985820811282,525.9283447265625,29283846
2022-04-25,515.5604858398438,520.2731045403907,514.6179620997343,518.388057060172,43389591
2022-04-26,514.6181030273438,519.3307230184366,512.7330550309066,518.388199020218,35825421
2022-04-27,495.7675476074219,501.42269073602364,495.7675476074219,499.5376430264897,55941533
2022-04-28,500.48016357421875,501.4226874227578,492.9399727859066,499.53763972567975,45380836
2022-04-29,507.0777587890625,515.5604722260542,504.2501876433986,515.5604722260542,36664644
2022-05-03,500.48016357421875,508.96287821106995,499.53763972567975,507.0778305139919,26317509
2022-05-04,503.3077697753906,506.13534151570184,499.5376741216424,502.36524586195355,16569622
2022-05-05,510.8479919433594,512.7330398841098,508.02042003223374,511.79051591373457,20374772
2022-05-06,497.6525573730469,500.4801287217574,495.7675098072399,497.6525573730469,32467268
2022-05-09,490.1124572753906,493.88255310058594,490.1124572753906,492.9400291442871,23709774
2022-05-10,488.2273864746094,489.1699103867225,475.97457561713844,476.9170995292516,41679907
2022-05-11,491.054931640625,495.7675509461972,488.2273600572817,488.2273600572817,27157254
2022-05-12,475.9745788574219,488.22738979830604,475.9745788574219,486.3423419612469,32532963
2022-05-13,481.6297607421875,484.4573327230614,476.91714077406436,477.85966476768897,29074177
2022-05-16,490.1124572753906,493.88255310058594,488.22740936279297,491.05498123168945,21163106
2022-05-17,499.5376281738281,502.36519965405734,490.11238990639737,491.05491373314044,24496974
2022-05-18,507.0777587890625,509.9053299347264,503.30766392817725,509.9053299347264,30568176
2022-05-19,491.99749755859375,496.7101172670094,490.1124496752275,492.9400215002769,29019751
2022-05-20,499.5376281738281,501.42267582731427,492.9399613866266,493.88248521336965,22651205
2022-05-23,497.6525573730469,503.3077000704679,497.6525573730469,502.3651762875644,17054170
2022-05-24,490.1124572753906,500.48022079467773,490.1124572753906,499.5376968383789,17802308
2022-05-25,493.8824768066406,498.5950958601391,490.11238156384184,491.99742918524123,22176476
2022-05-26,484.457275390625,494.8250380935372,483.5147515085421,492.93999032937137,28327403
2022-05-27,499.5376281738281,499.5376281738281,491.9974375598835,493.88248521336965,27866643
2022-05-30,515.5604858398438,515.5604858398438,506.1352484387497,507.0777721788591,34476433
2022-05-31,527.8134765625,527.8134765625,508.96299525669644,510.8480433872768,72405873
2022-06-01,517.4454956054688,523.1006376339438,516.5029719340562,518.3880192768812,29155176
2022-06-02,508.9627990722656,513.675417582194,508.9627990722656,512.7328938802083,21420890
2022-06-06,508.9627990722656,512.7328938802083,507.07775166829424,509.90532277425126,17615003
2022-06-07,504.25030517578125,507.07787698050527,501.42273337105723,504.25030517578125,19497532
2022-06-08,512.7330322265625,513.6755561828613,507.07788848876953,508.02041244506836,18835521
2022-06-09,509.90545654296875,510.8479804922164,506.13536074597823,507.07788469522586,16338602
2022-06-10,499.5376281738281,502.36519965405734,498.59510434708505,499.5376281738281,21357130
2022-06-13,486.34234619140625,489.16991797158886,485.39982226467873,488.2273940448613,32854092
2022-06-14,483.5147399902344,484.45726384986443,477.8595968324538,477.8595968324538,36304444
2022-06-15,479.74462890625,485.3997718796046,478.80210507735757,478.80210507735757,35680283
2022-06-16,481.40301513671875,488.9841649813915,480.45537140613465,488.03652125080737,26909199
2022-06-17,474.7695617675781,476.664849439305,472.87427409585126,473.348096013783,43566737
2022-06-20,471.9266662597656,475.7172418923742,469.0837345353092,473.8219540760699,34209693
2022-06-21,478.56011962890625,478.56011962890625,472.87425682143413,474.76954442392486,33223685
2022-06-22,468.6098327636719,476.6648046109746,468.6098327636719,474.7695171174916,31034893
2022-06-23,460.0810852050781,467.6622359396623,459.6072632841666,466.2407701769278,43548940
2022-06-24,461.0286560058594,466.714518155983,460.0810123141721,463.8715870809212,27911980
2022-06-27,472.4004211425781,479.50774944462296,469.5574898217602,470.0313117085632,37909718
2022-06-28,471.4527587890625,473.82186812971105,470.03129318467336,470.03129318467336,15274062
2022-06-29,465.2930908203125,472.4004190914985,465.2930908203125,470.03130966776985,30533789
2022-06-30,451.07843017578125,461.0286896649529,451.07843017578125,459.1334021432059,46311432
2022-07-01,429.75640869140625,449.1831041228811,428.8087650118221,446.81399492392075,61744377
2022-07-04,416.9632568359375,427.861160139604,416.9632568359375,419.80618813254614,52445919
2022-07-05,422.649169921875,427.8612112549923,410.32979949814325,425.9659234974951,50084244
2022-07-06,412.6988830566406,424.07060888139307,412.22506114727594,418.8585678783815,40549763
2022-07-07,433.5469665527344,434.9684320168417,415.54173734070827,418.85849009029204,48151202
2022-07-08,442.54962158203125,445.8663746345732,437.33758107089386,445.3925527699244,37897895
2022-07-11,437.8114318847656,445.86640411641173,436.8637880928072,443.4972946365158,21941710
2022-07-12,425.9658508300781,434.02082242530764,425.9658508300781,434.02082242530764,23036423
2022-07-13,445.8664245605469,448.23553414907263,441.6020273012005,445.8664245605469,44035695
2022-07-14,450.1308288574219,452.49993848298726,438.75910265470804,441.6020342053865,31936258
2022-07-15,466.714599609375,468.1360653949873,452.02611982471444,455.81669525301396,51846909
2022-07-18,469.5574951171875,472.4004264700665,462.9239886271364,469.5574951171875,39179575
2022-07-19,465.2930908203125,467.1883783592954,461.02869385760084,461.97633762709233,19874865
2022-07-20,469.0836486816406,476.6647985593237,465.7668956101543,475.7171548246133,35436652
2022-07-21,474.7695617675781,474.7695617675781,468.13605491653414,470.03134258826094,22285593
2022-07-22,476.6648864746094,478.5601742935939,473.8219547461326,478.5601742935939,25216400
2022-07-25,473.3481140136719,476.66486756531924,471.926648205823,473.82193594962155,15245346
2022-07-26,469.0836486816406,473.34804548783734,465.2930737427991,473.34804548783734,18024265
2022-07-27,475.7171325683594,475.7171325683594,465.293051974232,468.13598304535765,17166365
2022-07-28,474.7695617675781,482.3507124544856,472.87427409585126,482.3507124544856,33844011
2022-07-29,482.3506774902344,483.2983212574058,477.61245865437746,481.403033723063,29045617
2022-08-01,477.6124572753906,481.4030323331318,473.82188221764943,479.5077448042612,24117969
2022-08-02,466.24072265625,470.0312976371951,462.92396954792304,468.1360101467226,39838155
2022-08-03,474.7695617675781,474.7695617675781,467.1884110806707,468.13605491653414,27603474
2022-08-04,473.8219299316406,476.66486151123047,469.0837106323242,472.87428607177736,26027618
2022-08-05,488.98419189453125,488.98419189453125,480.4553978498592,482.3506854153419,32784279
2022-08-08,485.1936340332031,488.0365654826164,482.3507025837898,483.2983464002609,19333128
2022-08-09,483.29833984375,484.24598364736516,477.61247702205884,480.4554084329044,21164373
2022-08-10,473.8219299316406,476.66486151123047,473.34810800170897,473.8219299316406,20861380
2022-08-11,487.08892822265625,487.08892822265625,483.2983529057484,486.14128439342926,23740033
2022-08-12,489.93182373046875,490.8794674901022,487.08889245156854,488.03653621120196,19535923
2022-08-15,495.61767578125,496.5653195207935,491.82710082307597,492.7747445626195,21273166
2022-08-16,497.5129699707031,498.4606137230283,495.6176824660528,498.4606137230283,20720414
2022-08-17,499.4082946777344,499.4082946777344,493.72243174022697,496.56536320898067,27143102
2022-08-18,492.7747802734375,493.7224240816557,491.8271364652194,492.7747802734375,17831084
2022-08-19,491.8270568847656,495.61763150430136,489.9317695749977,491.8270568847656,14022812
2022-08-22,485.1936340332031,487.0889216661453,483.2983464002609,484.245990216732,11494000
2022-08-23,477.6124572753906,479.5077448042612,475.71716974652,476.6648135109553,19191108
2022-08-24,476.6648864746094,481.4031060220707,476.6648864746094,477.61253038410166,14363212
2022-08-25,481.40301513671875,483.2983025978869,477.6124402143824,478.5600839449665,9357138
2022-08-26,485.1936340332031,488.0365654826164,484.245990216732,486.1412778496742,12914846
2022-08-29,472.4004211425781,475.71717435019906,470.0313117085632,470.97895548216917,26590824
2022-08-30,470.0313720703125,473.8219476515247,470.0313720703125,471.45283791326705,24214535
2022-08-31,478.56011962890625,478.56011962890625,466.2407502127166,466.2407502127166,39357089
2022-09-01,464.8192138671875,469.55743215329545,464.34539203857673,469.0836103246847,39168672
2022-09-02,459.60723876953125,463.8716358302795,459.60723876953125,462.45017014336344,29982959
2022-09-05,460.5549011230469,462.4501887819895,458.6596134641043,459.60725729357557,15903415
2022-09-06,463.3977966308594,465.7669060205877,461.0286872411311,462.92397475291375,16700285
2022-09-07,447.76165771484375,452.9736981750166,447.2878358548281,452.0260544549851,34678562
2022-09-08,450.1308288574219,450.1308288574219,447.2878973067434,448.23554115696953,27931552
2022-09-12,461.0286560058594,465.29305261845207,459.60719046832844,459.60719046832844,21597212
2022-09-13,467.1883239746094,469.0836112929648,465.29303665625395,469.0836112929648,16507036
2022-09-14,454.86895751953125,457.2380666732788,451.0783828735352,453.44749202728275,22645714
2022-09-15,454.1542053222656,457.49007041907134,453.6776531655791,453.6776531655791,23104850
2022-09-16,449.865234375,449.865234375,447.0059214446504,448.4355779098252,39087513
2022-09-19,445.0996398925781,450.81826481625154,444.62308781560534,449.865160662306,17182380
2022-09-20,454.1542053222656,455.58386179232525,447.9590272853407,448.43557944202723,19842582
2022-09-21,448.9120788574219,453.201047763703,446.5293183539324,451.2948393609114,24154633
2022-09-22,442.7169494628906,446.0528145288112,437.4748757878726,440.33418870151877,29702508
2022-09-23,433.66241455078125,438.9044876937028,433.66241455078125,436.9982792780949,29757787
2022-09-26,425.5610656738281,432.70934785199995,422.22520065734795,422.22520065734795,32342267
2022-09-27,426.9906921386719,430.32655692100525,425.08448369162426,427.9437963621957,24961404
2022-09-28,417.4596862792969,427.943833651608,417.4596862792969,426.0376250384605,34402652
2022-09-29,414.6003112792969,422.70169667211076,411.7409987877155,422.2251445901805,41094780
2022-09-30,402.2099609375,407.4520338881072,402.2099609375,404.5927213695942,48266800
2022-10-03,397.4444580078125,404.59273962665804,396.9679058998895,398.8741143315816,36044395
2022-10-04,408.8817138671875,411.7410265515734,406.9755054109302,409.3582659812518,40375000
2022-10-05,424.1313781738281,429.85000349752016,421.2720655119821,423.65482606352043,46496536
2022-10-06,429.85003662109375,429.85003662109375,426.0376194448534,429.3734844740637,30331834
2022-10-07,417.4596862792969,427.4672814983211,416.5065819727231,427.4672814983211,31941781
2022-10-11,382.67138671875,393.1555343000856,382.194834555962,388.86656483499377,95793819
2022-10-12,378.8589172363281,381.2416777220912,376.95270884771764,378.3823651391755,53570085
2022-10-13,376.47613525390625,384.1009683729727,376.47613525390625,381.7182080232645,38046284
2022-10-14,392.6789245605469,396.4913413038532,389.81961200306716,395.0616850251133,54504366
2022-10-17,378.38238525390625,384.5775628462246,377.4292810089342,381.2416979888224,41512192
2022-10-18,387.9134216308594,387.9134216308594,380.765139905475,387.43686951583373,40093216
2022-10-19,376.9527587890625,386.0072498345646,376.9527587890625,385.0541455139855,46385177
2022-10-20,378.8589172363281,378.8589172363281,367.898219001818,372.66373997334415,52938069
2022-10-21,371.2341003417969,379.81203847549693,371.2341003417969,376.95272576426356,35923505
2022-10-24,368.851318359375,378.85891226835025,368.851318359375,376.47615181383236,46714078
2022-10-25,353.6016540527344,364.5623522241803,353.6016540527344,362.17959175212684,76416687
2022-10-26,358.3671569824219,361.226469405154,352.6485321369577,353.12508420741307,58850484
2022-10-27,367.4217224121094,370.7575875961363,364.56240939722915,366.468618073816,45684455
2022-10-28,361.7030944824219,364.08585531563944,357.4141249826303,361.7030944824219,40184472
2022-10-31,371.71063232421875,371.71063232421875,363.1326946551983,367.8982155824319,38409054
2022-11-01,373.1402893066406,374.569945587509,367.89821627679,370.2809767449039,41426496
2022-11-02,376.47613525390625,376.47613525390625,370.2809583446648,372.663718694373,22535650
2022-11-03,365.99200439453125,368.8513169288635,365.51545230547583,366.94510857264197,39731333
2022-11-04,364.0858154296875,366.4685760018713,360.7499506286302,363.132711200814,28397417
2022-11-07,371.71063232421875,374.56994488055886,368.8513197678786,371.71063232421875,35387706
2022-11-08,380.2886047363281,380.76515687258916,375.5230833737175,376.4761876462396,31838223
2022-11-09,397.4444580078125,397.4444580078125,384.5775510938905,384.5775510938905,52260831
2022-11-10,388.3900146484375,392.20243197013997,386.9603581527991,389.8196711440759,32044942
2022-11-11,420.7955017089844,421.27205380605005,414.60032444713073,420.7955017089844,80016195
2022-11-14,424.1313781738281,428.89689927690483,420.7955134016744,428.89689927690483,61933190
2022-11-15,457.49005126953125,464.1617811838786,440.3341743469239,443.1934871673584,113379796
2022-11-16,464.1617736816406,470.83350348815287,458.9197002622381,468.45074284296993,85726375
2022-11-17,462.2555236816406,462.2555236816406,452.724481956246,459.872763250292,45144984
